Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,83.82525395642202,51.666666666666686,46.10666666666668,0.0,51.53032314213532,0.0,0.0,0.0,130.9769593069094,51.562495472571996,51.57858163779034,51.53032314213532,12.43753247303448,20.32022899523715,0.0,9.180504855256203,-2.3205361630809427,2.8,9.236100170605994,-2840.171087473374,-4416.705962812088,1485.971002469146,-3102.6399185594164,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13588575936140596,0.0,0,1.2717562643227343,131.99922844444444,-96.16270709872563,0.1904190065324681,9.390488007683524,0.0027632171123713528,-69.8590409462947,1.2171219760146146,0.5388346206771502,-4480.517595813544,63.81163300145628,0.25949736752279984,1731.673639988038,-245.70263751889206
2025-01-01 00:01:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,84.17162487025635,51.666666666666686,46.10666666666668,0.0,51.51187609336491,0.0,0.0,0.0,131.51816385977554,51.545081402009835,51.5616840563323,51.51187609336491,12.43753247303448,20.17369281188992,0.0,9.090978732295232,-2.2613317657781296,2.8,9.236100170605994,-2802.312853405314,-4348.332656840295,1460.4144544868764,-3064.9029581374343,-0.0,-0.0,358.6315381847684,0.0,2.0,0.1353651715547564,0.0,0,1.266884077514139,131.99922844444444,-96.04143345264802,0.19269641156164596,9.34660030674269,0.002762973891193558,-69.07963561143035,1.2212873419159853,0.5384226018689939,-4414.27262147926,65.93996463896491,0.25898390991689846,1708.2649924680177,-247.85053798114123
2025-01-01 00:02:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,84.50515884506909,51.666666666666686,46.10666666666668,0.0,51.49335338628087,0.0,0.0,0.0,132.03931069542045,51.527595375476764,51.54471637007472,51.49335338628087,12.43753247303448,20.031868829841006,0.0,9.0075076114091,-2.2039166932969976,2.8,9.236100170605994,-2767.1708569227603,-4284.928807735092,1436.2646895113576,-3028.554175843501,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13486067059392567,0.0,0,1.2621624476663276,131.99922844444444,-97.24821926402741,0.1943785971079226,9.281332507427825,0.002762734203876466,-68.32337585366642,1.2218783049715958,0.5380381652774158,-4352.59236315648,67.66355542138777,0.2584849962922771,1685.6331451896597,-249.36845567830213
2025-01-01 00:03:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,84.8268270032762,51.666666666666686,46.10666666666668,0.0,51.47475785127739,0.0,0.0,0.0,132.54191719261905,51.51004005975102,51.52768116398785,51.47475785127739,12.43753247303448,19.894397787836645,0.0,8.929526725449616,-2.148050320854139,2.8,9.236100170605994,-2733.404455464306,-4225.737960083378,1413.8346760079035,-2993.4853472724667,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13437104013374562,0.0,0,1.2575799909919598,131.99922844444444,-98.5506463766075,0.19602463920184962,9.218292389767239,0.0027624972552285055,-67.58829447638078,1.2224516792179794,0.5376787662980924,-4295.0426503071185,69.30469022374,0.25799861413650377,1663.677460077741,-249.8427840698376
2025-01-01 00:04:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,85.13735484266927,51.666666666666686,46.10666666666668,0.0,51.45609210470079,0.0,0.0,0.0,133.02711694167073,51.49241791986741,51.510580827450724,51.45609210470079,12.43753247303448,19.761011765736214,0.0,8.85657375667882,-2.093509815982573,2.8,9.236100170605994,-2696.790079995648,-4170.422919612945,1392.7280315703488,-2959.6135342560306,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13389538160319728,0.0,0,1.2531282977553306,131.99922844444444,-95.80808392438553,0.19763648797441882,9.156630009402555,0.0027622629658187914,-66.87314935304633,1.223008533048073,0.5373423223932915,-4241.267946582589,70.84502696964292,0.2575228890274759,1642.305516144114,-249.57748457376528
2025-01-01 00:05:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,85.43714846309095,51.666666666666686,46.10666666666668,0.0,51.4373586029701,0.0,0.0,0.0,133.4955444735796,51.474731270143955,51.49341760373089,51.4373586029701,12.43753247303448,19.63156173061212,0.0,8.788251542706146,-2.0401126161288294,2.8,9.236100170605994,-2658.334041401999,-4118.679145674117,1372.680128957405,-2926.887408068854,-0.0,-0.0,358.6315381847684,0.0,2.0,0.1334332149596008,0.0,0,1.2488028752319036,131.99922844444444,-90.0781715179135,0.1992147594665509,9.09698878870956,0.0027620312609490747,-66.17724513535023,1.2235494434454894,0.5370270434302707,-4190.96316018721,72.28401451309283,0.25705628338670217,1621.441717321723,-248.76158836431784
2025-01-01 00:06:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,85.72659376382559,51.666666666666686,46.10666666666668,0.0,51.418559712948415,0.0,0.0,0.0,133.94780275597748,51.45698234053451,51.47619365432756,51.418559712948415,12.43753247303448,19.505906093597492,0.0,8.724212499609177,-1.987707684018823,2.8,9.236100170605994,-2620.3000922217147,-4070.2379232299627,1353.5417227463759,-2895.2585325344357,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13298408284409893,0.0,0,1.2445994429952782,131.99922844444444,-83.67309787204742,0.20076005800001157,9.038594186029847,0.0027618020686440725,-65.49991945790686,1.2240749596975722,0.5367313613967578,-4143.861695340249,73.62377211028598,0.2565975235842924,1601.0236197967884,-247.4818970504124
2025-01-01 00:07:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,86.00613619747476,51.666666666666686,46.10666666666668,0.0,51.399697716396446,0.0,0.0,0.0,134.3845878085543,51.4391732808252,51.45891106303959,51.399697716396446,12.43753247303448,19.38388099032252,-0.11611900967753641,8.664147457443285,-1.9361681433548403,2.8,9.236100170605994,-2583.5146165206866,-4024.8591188191094,1335.1753778756301,-2864.6738483824115,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13254744449365397,0.0,0,1.240512940038445,131.99922844444444,-77.47230632304341,0.20227334454535803,8.982072423898956,0.002761575319516839,-64.84040576231061,1.224585727526879,0.5364538800629045,-4099.726877142366,74.8677583232568,0.25614553813182356,1580.9988695799661,-245.82349170433588
2025-01-01 00:08:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,86.2762205611729,51.666666666666686,46.10666666666668,0.0,51.38077479685565,0.0,0.0,0.0,134.80659462683266,51.42130614826273,51.44157182396628,51.38077479685565,12.43753247303448,19.265322707960003,-0.23467729204005394,8.607777862077024,-1.8853883226664996,2.8,9.236100170605994,-2548.0867654210515,-3982.337109008193,1317.4646883334337,-2835.0813341457388,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13212275585459451,0.0,0,1.2365382745573177,131.99922844444444,-71.6369694600811,0.20375566190450986,8.927338883442374,0.002761350947132792,-64.19793702556308,1.2250823953735908,0.5361933398974298,-4058.3459391886404,76.00883018044708,0.2556994338136149,1561.323905032265,-243.8592166988313
2025-01-01 00:09:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,86.5372644331224,51.666666666666686,46.10666666666668,0.0,51.36179303979619,0.0,0.0,0.0,135.21447567675375,51.4033829076905,51.42417784163766,51.36179303979619,12.43753247303448,19.150077585497396,-0.34992241450266093,8.55484976050558,-1.8352807471156247,2.8,9.236100170605994,14901.985722977244,809.0582704446947,1300.31087378582,-2806.4324171138815,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13170950528116043,0.0,0,1.232670658053796,131.99922844444444,-66.14370940774421,0.20520800570890577,8.873622015980317,0.0027611288879969362,-63.57179171090156,1.2255655727301742,0.5359485910167084,-4019.5253835917683,77.08827979500367,0.2552584709936537,1541.9626662579558,-241.6517924721358
2025-01-01 00:10:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,85.94116836384671,51.666666666666686,46.10666666666668,0.0,51.342754438617035,0.0,0.0,0.0,134.2830755685105,51.38540543720316,51.406730936496224,51.342754438617035,12.43753247303448,19.354230339150337,-0.14576966084971943,8.676625233080944,-1.785773535868221,2.8,9.236100170605994,14839.316709934988,716.9305502790512,1283.63038085147,-2857.261555717706,-0.0,-0.0,358.6315381847684,0.0,2.0,0.1324412747302936,0.0,0,1.2395192960961383,131.99922844444444,-77.98358384617504,0.2025983458813922,8.968084929783187,0.0027609090813754214,-64.42284281914911,1.224710354106569,0.5365115352157059,-4108.891859779069,74.32703581666007,0.2548220421591062,1522.8854854983058,-239.25510464683586
2025-01-01 00:11:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,85.36324193879324,51.666666666666686,46.10666666666668,0.0,51.32384782878792,0.0,0.0,0.0,133.38006552936443,51.36755180122299,51.38940378744053,51.32384782878792,12.43753247303448,19.551735429641038,0.0,8.79040041435314,-1.7368081374376976,2.8,9.236100170605994,14779.346592048923,630.9992868982517,1267.3527956719045,-2906.7785045436603,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13314794952970765,0.0,0,1.246133073045374,131.99922844444444,-88.4367529062852,0.20010833424876476,9.058615575035454,0.002760686176602558,-65.23923604707198,1.2238841262130729,0.5370369624097496,-4192.544514195007,72.04842685179864,0.254389653167499,1504.068127825174,-236.71533215326957
2025-01-01 00:12:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,84.80228786795135,51.666666666666686,46.10666666666668,0.0,51.30506920228185,0.0,0.0,0.0,132.50357479367398,51.34981822514209,51.3721927365722,51.30506920228185,12.43753247303448,19.743035299884827,0.0,8.896872179873904,-1.6883373622773472,2.8,9.236100170605994,14720.77564761712,550.4083187844417,1251.4190172629405,-2955.0603065773644,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13383123348635434,0.0,0,1.25252793484885,131.99922844444444,-98.72589530438614,0.19772855667035472,9.146890391320449,0.0027604602947001247,-66.02324874287936,1.2230849264656467,0.5375281963657775,-4270.964803521437,69.87774806441841,0.25396090688804973,1485.4909627939066,-234.071945530966
2025-01-01 00:13:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,84.25737752263244,51.666666666666686,46.10666666666668,0.0,51.28641481498984,0.0,0.0,0.0,131.65215237911318,51.332201183080585,51.355094367125965,51.28641481498984,12.43753247303448,19.928472513099443,0.0,8.996621601328206,-1.6403236760004383,2.8,9.236100170605994,14663.771613925974,474.79215242251666,1235.7796724118195,-3002.1627051817386,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13449246038152712,0.0,0,1.2587163643798516,131.99922844444444,-108.62753039115782,0.19545131272724184,9.23171166766871,0.002760231548889665,-66.77667637449869,1.2223112223977903,0.5379880081592529,-4344.554242455954,67.85102063701136,0.2535354889544826,1467.1382499889255,-231.35857757710596
2025-01-01 00:14:00,1.3400934085767575,0.176826705157016,0.9006625,0.022334890142945957,0.0029471117526169337,0.015011041666666667,0.016598558403664324,0.22272193350642625,1.0507729166666668,0.05,0.0,0.9006625,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,On,17415.9303113141,20.000000000000057,0.8,4751.49537424146,26.39581596111111,1.0507729166666668,1,21116.65276888889,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,83.72770905098629,51.666666666666686,46.10666666666668,0.0,51.26788112752343,0.0,0.0,0.0,130.82454539216607,51.31469734207433,51.33810544934978,51.26788112752343,12.43753247303448,20.10834257664106,0.0,9.090155722769268,-1.5927377201738966,2.8,9.236100170605994,14608.33006802114,403.7947606460084,1220.3937391026702,-3048.1326517304574,-0.0,-0.0,358.6315381847684,0.0,2.0,0.1351327854419817,0.0,0,1.2647091734178473,131.99922844444444,-118.09912974727273,0.19326986504912874,9.313251977088044,0.0027600000462899956,-67.50108050598757,1.2215616882315614,0.5384188127365046,-4413.664068469675,65.9634548742232,0.2531131553706391,1448.9975233264506,-228.6037842237803
2025-01-01 00:15:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,83.21257328478147,51.666666666666686,46.10666666666668,0.0,51.249464777277424,0.0,0.0,0.0,130.01964575747104,51.29730353573787,51.3212229149681,51.249464777277424,12.43753247303448,20.282906622005648,0.0,9.177923716855101,-1.545557031704295,2.8,9.236100170605994,-2861.5002163611334,-4414.395291164404,1205.2273512963923,-3093.0110286121153,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13575323219990026,0.0,0,1.2705159412113955,131.99922844444444,-127.12072593378643,0.19117822294669815,9.39311819754118,0.0027597658887249747,-68.19784977607378,1.2208351503376487,0.5388227461241887,-4478.606369679006,64.21107851460235,0.2526937217400959,1431.0590609930957,-225.83170969670337
2025-01-01 00:16:00,0.28932049191009057,0.176826705157016,0.0,0.0048220081985015095,0.0029471117526169337,0.0,0.016598558403664324,0.22272193350642625,0.0,0.05,0.0,0.0,0.0,0.16224337182368267,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004021034356725146,0.0,On,0.012577524046939178,0,On,0.006397437741515965,0,On,0.1812597452823811,0.1359448089617858,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,21116.65276888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,11489.55984,Off,0.0,0,83.55981544500276,51.666666666666686,46.10666666666668,0.0,51.23116255800468,0.0,0.0,0.0,130.5622116328168,51.28001674501017,51.304443838512924,51.23116255800468,12.43753247303448,20.1361735396142,0.0,9.088835765839011,-1.4987649354991723,2.8,9.236100170605994,-2815.2617080889013,-4346.361218127925,1190.2527617803717,-3055.270226504749,-0.0,-0.0,358.6315381847684,0.0,2.0,0.13523176932932765,0.0,0,1.265635564670255,131.99922844444444,-118.6230197689205,0.19290450420803787,9.326013348009743,0.002759529173316158,-67.4259315208462,1.221446117024387,0.5384127356045196,-4412.688077129705,66.32685900177933,0.2522770539185086,1413.3154296656967,-223.06266788532514
